1.059115450500700035e+03
8.834262267496594632e+02
8.987706781581988480e+02
6.687691984488069465e+02
5.231397039119008241e+02
-8.156156238405927184e+01
2.024429946772711730e+02
6.576876983772649510e+01
9.710743617571972663e+02
8.737402840431564073e+02
